plant_id,name,pattern,color_flower,color_foliage,texture_foliage,color_fruit,shape,url
RHPA2,Rhynchosia parvifolia,Dicot,,,,,,NULL
RHPA3,Rhexia parviflora,Dicot,,,,,,NULL
RHPE,Rhexia petiolata,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/rhpe_001_pvp.jpg
RHPE2,Rhynchospora perplexa,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/rhpe2_001_pvp.jpg
RHPE3,Rhododendron í„pennsylvanicum,Dicot,,,,,,NULL
RHPE4,Rhododendron periclymenoides,Dicot,Purple,Green,Medium,Brown,Erect,http://plants.usda.gov/gallery/standard/rhpe4_001_shp.jpg
RHPH2,Rhynchosida physocalyx,Dicot,,,,,,NULL
RHPI,Rhamnus pirifolia,Dicot,,,,,,NULL
RHPI5,Rhynchospora pineticola,Monocot,,,,,,NULL
RHPL3,Rhynchospora plumosa,Monocot,,,,,,NULL
RHPL6,Rhynchospora pleiantha,Monocot,,,,,,NULL
RHPR,Rhododendron prinophyllum,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/rhpr_001_pvp.jpg
RHPR2,Rhododendron prunifolium,Dicot,,,,,,NULL
RHPR4,Rhynchosia precatoria,Dicot,,,,,,NULL
RHPU3,Rhynchospora pusilla,Monocot,,,,,,NULL
RHPU4,Rhynchospora punctata,Monocot,,,,,,NULL
RHPU7,Rhizomnium punctatum,Moss,,,,,,http://plants.usda.gov/gallery/standard/rhpu7_001_shp.jpg
RHRA2,Rhynchospora rariflora,Monocot,,,,,,NULL
RHRA4,Rhynchospora radicans,Monocot,,,,,,NULL
RHRAM,Rhynchospora radicans ssp. microcephala,Monocot,,,,,,NULL
RHRE,Rhynchosia reniformis,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/rhre_001_pvp.jpg
RHRE8,Rhynchospora recognita,Monocot,,,,,,NULL
RHRH2,Rheum rhabarbarum,Dicot,,,,,,NULL
RHRH4,Rhodiola rhodantha,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhrh4_001_shp.jpg
RHRO3,Rhodiola rosea,Dicot,,,,,,NULL
RHRO6,Rhodobryum roseum,Moss,,,,,,http://plants.usda.gov/gallery/standard/rhro6_001_shp.jpg
RHRU3,Rhynchospora rugosa,Monocot,,,,,,NULL
RHRUL,Rhynchospora rugosa ssp. lavarum,Monocot,,,,,,NULL
RHSA2,Rhus sandwicensis,Dicot,,,,,,NULL
RHSA3,Rhexia salicifolia,Dicot,,,,,,NULL
RHSC2,Rhynchospora sclerioides,Monocot,,,,,,NULL
RHSC3,Rhodotypos scandens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhsc3_001_shp.jpg
RHSC5,Rhynchospora scirpoides,Monocot,,,,,,NULL
RHSE3,Rhamnus serrata,Dicot,,,,,,NULL
RHSE4,Rhynchosia senna,Dicot,,,,,,NULL
RHSE9,Rhinanthus serotinus,Dicot,,,,,,NULL
RHSET,Rhynchosia senna var. texana,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhset_001_shp.jpg
RHSM,Rhamnus smithii,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhsm_001_shp.jpg
RHSO,Rhynchospora solitaria,Monocot,,,,,,NULL
RHST2,Rhynchospora stenophylla,Monocot,,,,,,NULL
RHST3,Rhagadiolus stellatus,Dicot,,,,,,NULL
RHSW,Rhynchosia swartzii,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhsw_001_shp.jpg
RHTE2,Rhynchospora tenuis,Monocot,,,,,,NULL
RHTH,Rhynchospora thornei,Monocot,,,,,,NULL
RHTO10,Rhodomyrtus tomentosa,Dicot,,,,,,NULL
RHTO3,Rhynchosia tomentosa,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/rhto3_001_pvp.jpg
RHTO4,Rhynchospora torreyana,Monocot,,,,,,NULL
RHTOM,Rhynchosia tomentosa var. mollissima,Dicot,,,,,,NULL
RHTOT,Rhynchosia tomentosa var. tomentosa,Dicot,,,,,,NULL
RHTR,Rhus trilobata,Dicot,Yellow,Green,Coarse,Red,Vase,http://plants.usda.gov/gallery/standard/rhtr_001_shp.jpg
RHTR2,Rhynchospora tracyi,Monocot,,,,,,NULL
RHTRA,Rhus trilobata var. anisophylla,Dicot,,,,,,NULL
RHTRP,Rhus trilobata var. pilosissima,Dicot,,,,,,NULL
RHTRQ,Rhus trilobata var. quinata,Dicot,,,,,,NULL
RHTRR,Rhus trilobata var. racemulosa,Dicot,,,,,,NULL
RHTRS,Rhus trilobata var. simplicifolia,Dicot,,,,,,NULL
RHTRT,Rhus trilobata var. trilobata,Dicot,,,,,,NULL
RHTY,Rhus typhina,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhty_001_shp.jpg
RHUS,Rhus,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhus_001_shp.jpg
RHUT80,Rhamnus utilis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhut80_001_shp.jpg
RHVA,Rhododendron vaseyi,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rhva_001_shp.jpg
RHVI,Rhexia virginica,Dicot,,,,,,NULL
RHVI2,Rhododendron viscosum,Dicot,Red,Green,Medium,,Erect,http://plants.usda.gov/gallery/pubs/rhvi2_001_pvp.jpg
RHVI3,Rhus virens,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/rhvi3_001_pvp.jpg
RHVIC,Rhus virens var. choriophylla,Dicot,,,,,,NULL
RHVIV,Rhus virens var. virens,Dicot,,,,,,NULL
RHWE,Rhododendron í„welleslyanum,Dicot,,,,,,NULL
RHWR,Rhynchospora wrightiana,Monocot,,,,,,NULL
RHYNC2,Rhynchosia,Dicot,,,,,,NULL
RHYNC3,Rhynchospora,Monocot,,,,,,NULL
RHYNC5,Rhynchosida,Dicot,,,,,,NULL
RIAC,Ribes acerifolium,Dicot,,,,,,NULL
RIAL2,Ribes alpinum,Dicot,,,,,,NULL
RIAM,Ribes amarum,Dicot,,,,,,NULL
RIAM2,Ribes americanum,Dicot,Yellow,Green,Medium,Black,Erect,NULL
RIAU,Ribes aureum,Dicot,Yellow,Green,Medium,Red,Erect,http://plants.usda.gov/gallery/standard/riau_001_shp.jpg
RIAUA,Ribes aureum var. aureum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/riaua_001_shp.jpg
RIAUG,Ribes aureum var. gracillimum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/riaug_001_shp.jpg
RIAUV,Ribes aureum var. villosum,Dicot,Red,Green,Medium,Black,Decumbent,NULL
RIBES,Ribes,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/ribes_001_pvp.jpg
RIBI,Ribes binominatum,Dicot,,,,,,NULL
RIBR,Ribes bracteosum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/ribr_001_shp.jpg
RIBR2,Richardia brasiliensis,Dicot,,,,,,NULL
RICA,Ribes californicum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rica_001_shp.jpg
RICA2,Ribes canthariforme,Dicot,,,,,,NULL
RICAC,Ribes californicum var. californicum,Dicot,,,,,,NULL
RICAH,Ribes californicum var. hesperium,Dicot,,,,,,NULL
RICE,Ribes cereum,Dicot,White,Dark Green,Coarse,Red,Rounded,http://plants.usda.gov/gallery/standard/rice_001_shp.jpg
RICEC,Ribes cereum var. colubrinum,Dicot,,,,,,NULL
RICEC2,Ribes cereum var. cereum,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/ricec2_001_pvp.jpg
RICEP,Ribes cereum var. pedicellare,Dicot,,,,,,NULL
RICHA,Richardia,Dicot,,,,,,NULL
RICIN,Ricinus,Dicot,,,,,,NULL
RICO3,Ricinus communis,Dicot,,,,,,NULL
RICR,Ribes cruentum,Dicot,,,,,,NULL
RICRC,Ribes cruentum var. cruentum,Dicot,,,,,,NULL
RICRO,Ribes cruentum var. oregonense,Dicot,,,,,,NULL
RICU,Ribes curvatum,Dicot,,,,,,NULL
RICY,Ribes cynosbati,Dicot,,,,,,http://plants.usda.gov/gallery/standard/ricy_001_shp.jpg
RIDI,Ribes divaricatum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/ridi_001_shp.jpg
RIDID,Ribes divaricatum var. divaricatum,Dicot,,,,,,NULL
RIDIP,Ribes divaricatum var. parishii,Dicot,,,,,,NULL
RIDIP2,Ribes divaricatum var. pubiflorum,Dicot,,,,,,NULL
RIEC,Ribes echinellum,Dicot,,,,,,NULL
RIER,Ribes erythrocarpum,Dicot,Yellow,Green,Coarse,Red,Semi-Erect,NULL
RIGIO,Rigiopappus,Dicot,,,,,,NULL
RIGL,Ribes glandulosum,Dicot,,,,,,NULL
RIGR3,Richardia grandiflora,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rigr3_001_shp.jpg
RIHI,Ribes hirtellum,Dicot,,,,,,NULL
RIHU,Ribes hudsonianum,Dicot,White,Green,Coarse,Black,Erect,NULL
RIHU2,Rivina humilis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rihu2_001_shp.jpg
RIHU3,Richardia humistrata,Dicot,,,,,,NULL
RIHUH,Ribes hudsonianum var. hudsonianum,Dicot,,,,,,NULL
RIHUP,Ribes hudsonianum var. petiolare,Dicot,,,,,,NULL
RIIN,Ribes indecorum,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/riin_001_pvp.jpg
RIIN2,Ribes inerme,Dicot,Green,Green,Medium,Red,Semi-Erect,http://plants.usda.gov/gallery/pubs/riin2_001_pvp.jpg
RIINI,Ribes inerme var. inerme,Dicot,,,,,,NULL
RIINK,Ribes inerme var. klamathense,Dicot,,,,,,NULL
RILA,Ribes lacustre,Dicot,Purple,Green,Coarse,Black,Erect,NULL
RILA2,Ribes lasianthum,Dicot,,,,,,NULL
RILA3,Ribes laxiflorum,Dicot,,,,,,NULL
RILE,Ribes leptanthum,Dicot,,,,,,NULL
RILE2,Rigiopappus leptocladus,Dicot,,,,,,NULL
RILO,Ribes lobbii,Dicot,,,,,,NULL
RIMA,Ribes malvaceum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rima_001_shp.jpg
RIMA2,Ribes marshallii,Dicot,,,,,,NULL
RIMAM,Ribes malvaceum var. malvaceum,Dicot,,,,,,NULL
RIMAV,Ribes malvaceum var. viridifolium,Dicot,,,,,,NULL
RIME,Ribes menziesii,Dicot,,,,,,NULL
RIME2,Ribes mescalerium,Dicot,,,,,,NULL
RIMEH2,Ribes menziesii var. hystrix,Dicot,,,,,,NULL
RIMEI,Ribes menziesii var. ixoderme,Dicot,,,,,,NULL
RIMEL,Ribes menziesii var. leptosmum,Dicot,,,,,,NULL
RIMEM,Ribes menziesii var. menziesii,Dicot,,,,,,NULL
RIMES,Ribes menziesii var. senile,Dicot,,,,,,NULL
RIMI,Ribes missouriense,Dicot,,,,,,NULL
RIMO2,Ribes montigenum,Dicot,Red,Green,Medium,Brown,Erect,http://plants.usda.gov/gallery/standard/rimo2_001_shp.jpg
RINE,Ribes nevadense,Dicot,Red,Green,Medium,Blue,Semi-Erect,NULL
RINEG,Ribes nevadense var. glaucescens,Dicot,,,,,,NULL
RINEJ,Ribes nevadense var. jaegeri,Dicot,,,,,,NULL
RINEN,Ribes nevadense var. nevadense,Dicot,,,,,,NULL
RINI,Ribes nigrum,Dicot,,,,,,NULL
RINI2,Ribes niveum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rini2_001_shp.jpg
RIOX,Ribes oxyacanthoides,Dicot,,,,,,NULL
RIOXC,Ribes oxyacanthoides ssp. cognatum,Dicot,,,,,,NULL
RIOXH,Ribes oxyacanthoides ssp. hendersonii,Dicot,,,,,,NULL
RIOXI,Ribes oxyacanthoides ssp. irriguum,Dicot,,,,,,NULL
RIOXO,Ribes oxyacanthoides ssp. oxyacanthoides,Dicot,,,,,,NULL
RIOXS,Ribes oxyacanthoides ssp. setosum,Dicot,,,,,,NULL
RIPI,Ribes pinetorum,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/ripi_001_pvp.jpg
RIQU,Ribes quercetorum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/riqu_001_shp.jpg
RIRO,Ribes roezlii,Dicot,White,Dark Green,Fine,Purple,Semi-Erect,http://plants.usda.gov/gallery/standard/riro_001_shp.jpg
RIRO2,Ribes rotundifolium,Dicot,,,,,,NULL
RIROA,Ribes roezlii var. amictum,Dicot,,,,,,NULL
RIROR,Ribes roezlii var. roezlii,Dicot,,,,,,http://plants.usda.gov/gallery/standard/riror_001_shp.jpg
RIRU80,Ribes rubrum,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/riru80_001_pvp.jpg
RISA,Ribes sanguineum,Dicot,Red,Green,Medium,Purple,Semi-Erect,http://plants.usda.gov/gallery/standard/risa_001_shp.jpg
RISAD,Ribes sanguineum var. deductum,Dicot,,,,,,NULL
RISAG,Ribes sanguineum var. glutinosum,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/risag_001_pvp.jpg
RISAM,Ribes sanguineum var. melanocarpum,Dicot,,,,,,NULL
RISAS,Ribes sanguineum var. sanguineum,Dicot,,,,,,NULL
RISC,Richardia scabra,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/risc_001_pvp.jpg
RISE,Ribes sericeum,Dicot,,,,,,NULL
RISP,Ribes speciosum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/risp_001_shp.jpg
RITH,Ribes thacherianum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rith_001_shp.jpg
RITR,Ribes triste,Dicot,Purple,Green,Medium,Red,Erect,NULL
RITR2,Richardia tricocca,Dicot,,,,,,NULL
RITU,Ribes tularense,Dicot,,,,,,NULL
RIUV80,Ribes uva-crispa,Dicot,,,,,,NULL
RIUVS,Ribes uva-crispa var. sativum,Dicot,,,,,,NULL
RIVE,Ribes velutinum,Dicot,,,,,,NULL
RIVEG,Ribes velutinum var. gooddingii,Dicot,,,,,,NULL
RIVEV,Ribes velutinum var. velutinum,Dicot,,,,,,NULL
RIVI,Ribes viburnifolium,Dicot,Purple,Green,Coarse,Red,Prostrate,http://plants.usda.gov/gallery/standard/rivi_001_shp.jpg
RIVI2,Ribes victoris,Dicot,,,,,,NULL
RIVI3,Ribes viscosissimum,Dicot,White,Green,Coarse,Black,Erect,http://plants.usda.gov/gallery/standard/rivi3_001_shp.jpg
RIVIN,Rivina,Dicot,,,,,,NULL
RIWA,Ribes watsonianum,Dicot,,,,,,http://plants.usda.gov/gallery/standard/riwa_001_shp.jpg
RIWO,Ribes wolfii,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/riwo_001_pvp.jpg
ROAC,Rosa acicularis,Dicot,Red,Green,Fine,Red,Erect,NULL
ROACA,Rosa acicularis ssp. acicularis,Dicot,,,,,,NULL
ROACS,Rosa acicularis ssp. sayi,Dicot,,,,,,NULL
ROAL,Rorippa alpina,Dicot,,,,,,http://plants.usda.gov/gallery/standard/roal_001_shp.jpg
ROAL3,Rosa í„alba,Dicot,,,,,,NULL
ROAM,Rorippa amphibia,Dicot,,,,,,NULL
ROAM2,Robinia í„ambigua,Dicot,,,,,,NULL
ROAR3,Rosa arkansana,Dicot,,,,,,http://plants.usda.gov/gallery/standard/roar3_001_shp.jpg
ROARA,Rosa arkansana var. arkansana,Dicot,,,,,,NULL
ROARS,Rosa arkansana var. suffulta,Dicot,,,,,,NULL
ROAU,Rorippa austriaca,Dicot,,,,,,NULL
ROBA,Rorippa barbareifolia,Dicot,,,,,,NULL
ROBIN,Robinia,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/robin_001_pvp.jpg
ROBL,Rosa blanda,Dicot,,,,,,NULL
ROBLB,Rosa blanda var. blanda,Dicot,,,,,,NULL
ROBLG,Rosa blanda var. glabra,Dicot,,,,,,NULL
ROBLH,Rosa blanda var. hispida,Dicot,,,,,,NULL
ROBO3,Rosa í„borboniana,Dicot,,,,,,NULL
ROBR,Rosa bracteata,Dicot,,,,,,NULL
ROBR3,Rosa bridgesii,Dicot,,,,,,NULL
ROCA,Rorippa calycina,Dicot,,,,,,NULL
ROCA2,Rosa californica,Dicot,Red,Green,Medium,Red,Rounded,http://plants.usda.gov/gallery/standard/roca2_001_shp.jpg
ROCA3,Rosa canina,Dicot,,,,,,NULL
ROCA4,Rosa carolina,Dicot,White,Green,Medium,Red,Erect,NULL
ROCA6,Romanzoffia californica,Dicot,,,,,,NULL
ROCA8,Rorippa cantoniensis,Dicot,,,,,,NULL
ROCAC,Rosa carolina var. carolina,Dicot,,,,,,NULL
ROCAS2,Rosa carolina var. setigera,Dicot,,,,,,NULL
ROCE,Rosa centifolia,Dicot,,,,,,NULL
ROCH,Rosa chinensis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/roch_001_shp.jpg
ROCI,Rosa cinnamomea,Dicot,,,,,,NULL
ROCO,Romneya coulteri,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/roco_001_pvp.jpg
ROCO2,Rorippa coloradensis,Dicot,,,,,,NULL
ROCO3,Rorippa columbiae,Dicot,,,,,,NULL
ROCO6,Rottboellia cochinchinensis,Monocot,,,,,,http://plants.usda.gov/gallery/standard/roco6_001_shp.jpg
ROCR3,Rostraria cristata,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/rocr3_001_pvp.jpg
ROCU,Rorippa curvisiliqua,Dicot,Yellow,Green,Fine,Brown,Semi-Erect,http://plants.usda.gov/gallery/pubs/rocu_001_pvp.jpg
ROCU2,Rorippa curvipes,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rocu2_001_shp.jpg
ROCUC,Rorippa curvipes var. curvipes,Dicot,,,,,,NULL
ROCUC2,Rorippa curvisiliqua var. curvisiliqua,Dicot,,,,,,NULL
ROCUL,Rorippa curvisiliqua var. lyrata,Dicot,,,,,,NULL
ROCUN,Rorippa curvisiliqua var. nuttallii,Dicot,,,,,,NULL
ROCUO,Rorippa curvisiliqua var. occidentalis,Dicot,,,,,,NULL
ROCUO2,Rorippa curvisiliqua var. orientalis,Dicot,,,,,,NULL
ROCUP,Rorippa curvisiliqua var. procumbens,Dicot,,,,,,NULL
ROCUS,Rorippa curvisiliqua var. spatulata,Dicot,,,,,,NULL
ROCUT,Rorippa curvipes var. truncata,Dicot,,,,,,NULL
RODA,Rosa í„damascena,Dicot,,,,,,NULL
RODU,Rosa í„dulcissima,Dicot,,,,,,NULL
RODU5,Rosa í„dumetorum,Dicot,,,,,,NULL
ROEME,Roemeria,Dicot,,,,,,NULL
ROFE5,Rosa ferruiginea,Dicot,,,,,,NULL
ROFO,Rosa foliolosa,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rofo_001_shp.jpg
ROGA,Rosa gallica,Dicot,,,,,,http://plants.usda.gov/gallery/standard/roga_001_shp.jpg
ROGL2,Rorippa globosa,Dicot,,,,,,NULL
ROGY,Rosa gymnocarpa,Dicot,Purple,Green,Coarse,Red,Semi-Erect,http://plants.usda.gov/gallery/standard/rogy_001_shp.jpg
ROGYG,Rosa gymnocarpa var. gymnocarpa,Dicot,,,,,,NULL
ROGYS,Rosa gymnocarpa var. serpentina,Dicot,,,,,,NULL
ROHA3,Roldana hartwegii,Dicot,,,,,,NULL
ROHA4,Rosa í„harisonii,Dicot,,,,,,NULL
ROHI,Robinia hispida,Dicot,,,,,,NULL
ROHIF8,Robinia hispida var. fertilis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rohif8_001_shp.jpg
ROHIH,Robinia hispida var. hispida,Dicot,,,,,,NULL
ROHIK,Robinia hispida var. kelseyi,Dicot,,,,,,NULL
ROHIN,Robinia hispida var. nana,Dicot,,,,,,NULL
ROHIR,Robinia hispida var. rosea,Dicot,,,,,,NULL
ROHO,Robinia í„holdtii,Dicot,,,,,,NULL
ROHO3,Rosa í„housei,Dicot,,,,,,NULL
ROHU,Rousselia humilis,Dicot,,,,,,NULL
ROIN,Rorippa indica,Dicot,,,,,,NULL
ROIN2,Rorippa intermedia,Dicot,,,,,,NULL
ROIN3,Rotala indica,Dicot,,,,,,NULL
ROINA,Rorippa indica var. apetala,Dicot,,,,,,NULL
ROINI,Rorippa indica var. indica,Dicot,,,,,,NULL
ROIS2,Rorippa islandica,Dicot,,,,,,NULL
ROLA,Rosa laevigata,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/rola_001_pvp.jpg
ROLDA,Roldana,Dicot,,,,,,NULL
ROLO2,Robinia í„longiloba,Dicot,,,,,,NULL
ROMA,Robinia í„margarettiae,Dicot,,,,,,NULL
ROMA3,Rosa manca,Dicot,,,,,,NULL
ROMA81,Rosa majalis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/roma81_001_shp.jpg
ROMAN,Romanzoffia,Dicot,,,,,,NULL
ROMI,Rosa micrantha,Dicot,,,,,,NULL
ROMI2,Rorippa microtitis,Dicot,,,,,,NULL
ROMI80,Rosa minutifolia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/romi80_001_shp.jpg
ROMNE,Romneya,Dicot,,,,,,NULL
ROMO,Rosa moschata,Dicot,,,,,,http://plants.usda.gov/gallery/standard/romo_001_shp.jpg
ROMU,Rosa multiflora,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/romu_001_pvp.jpg
ROMUL,Romulea,Monocot,,,,,,NULL
ROMY,Rosa myriadenia,Dicot,,,,,,NULL
RONE,Robinia neomexicana,Dicot,Purple,Green,Fine,Brown,Irregular,http://plants.usda.gov/gallery/standard/rone_001_shp.jpg
RONEN,Robinia neomexicana var. neomexicana,Dicot,,,,,,NULL
RONER,Robinia neomexicana var. rusbyi,Dicot,,,,,,NULL
RONI,Rosa nitida,Dicot,,,,,,NULL
RONU,Rosa nutkana,Dicot,Red,Dark Green,Fine,Red,Erect,http://plants.usda.gov/gallery/pubs/ronu_001_pvp.jpg
RONUH,Rosa nutkana var. hispida,Dicot,,,,,,http://plants.usda.gov/gallery/standard/ronuh_001_shp.jpg
RONUM,Rosa nutkana var. muriculata,Dicot,,,,,,NULL
RONUN,Rosa nutkana var. nutkana,Dicot,,,,,,NULL
RONUS,Rosa nutkana var. setosa,Dicot,,,,,,NULL
ROOB2,Rosa obtusiuscula,Dicot,,,,,,NULL
ROOD2,Rosa í„odorata,Dicot,,,,,,NULL
ROOF,Rosmarinus officinalis,Dicot,Blue,Dark Green,Fine,Brown,Semi-Erect,http://plants.usda.gov/gallery/standard/roof_001_shp.jpg
ROPA,Rosa palustris,Dicot,Red,Green,Fine,Yellow,Erect,http://plants.usda.gov/gallery/standard/ropa_001_shp.jpg
ROPA2,Rorippa palustris,Dicot,,,,,,NULL
ROPA4,Rosa í„palustriformis,Dicot,,,,,,NULL
ROPAF2,Rorippa palustris ssp. fernaldiana,Dicot,,,,,,NULL
ROPAH,Rorippa palustris ssp. hispida,Dicot,,,,,,NULL
ROPAO,Rorippa palustris ssp. occidentalis,Dicot,,,,,,NULL
ROPAP,Rorippa palustris ssp. palustris,Dicot,,,,,,NULL
ROPI,Rosa pinetorum,Dicot,,,,,,NULL
ROPI2,Rosa pisocarpa,Dicot,Red,Green,Coarse,Red,Irregular,http://plants.usda.gov/gallery/standard/ropi2_001_shp.jpg
ROPIA,Rosa pisocarpa ssp. ahartii,Dicot,,,,,,NULL
ROPIP,Rosa pisocarpa ssp. pisocarpa,Dicot,,,,,,NULL
ROPR4,Rorippa í„prostrata,Dicot,,,,,,NULL
ROPS,Robinia pseudoacacia,Dicot,White,Green,Medium,Black,Erect,NULL
RORA,Rotala ramosior,Dicot,,,,,,NULL
RORA2,Rorippa ramosa,Dicot,,,,,,NULL
RORE,Roemeria refracta,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rore_001_shp.jpg
RORE2,Roystonea regia,Monocot,,,,,,NULL
RORE3,Rosa í„rehderiana,Dicot,,,,,,NULL
RORIP,Rorippa,Dicot,,,,,,NULL
RORO,Romulea rosea,Monocot,,,,,,NULL
RORO7,Rotala rotundifolia,Dicot,,,,,,NULL
ROROA,Romulea rosea var. australis,Monocot,,,,,,NULL
RORU,Rosa rugosa,Dicot,Red,Green,Coarse,Red,Semi-Erect,http://plants.usda.gov/gallery/standard/roru_001_shp.jpg
RORU3,Rosa í„rudiuscula,Dicot,,,,,,NULL
RORU82,Rosa rubiginosa,Dicot,,,,,,NULL
ROSA,Rorippa sarmentosa,Dicot,,,,,,NULL
ROSA5,Rosa,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rosa5_001_shp.jpg
ROSE,Rorippa sessiliflora,Dicot,Yellow,Green,Fine,Brown,Erect,http://plants.usda.gov/gallery/standard/rose_001_shp.jpg
ROSE2,Rosa setigera,Dicot,White,Dark Green,Fine,Red,Climbing,NULL
ROSE3,Rosa sempervirens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rose3_001_shp.jpg
ROSES,Rosa setigera var. setigera,Dicot,,,,,,NULL
ROSET,Rosa setigera var. tomentosa,Dicot,,,,,,NULL
ROSH2,Rosa sherardii,Dicot,,,,,,NULL
ROSI,Romanzoffia sitchensis,Dicot,,,,,,NULL
ROSI2,Rorippa sinuata,Dicot,Yellow,Green,Fine,Brown,Erect,http://plants.usda.gov/gallery/pubs/rosi2_001_pvp.jpg
ROSI5,Rosa sicula,Dicot,,,,,,NULL
ROSMA,Rosmarinus,Dicot,,,,,,NULL
ROSP2,Rosa spinosissima,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rosp2_001_shp.jpg
ROSP3,Rosa spithamea,Dicot,,,,,,NULL
ROSP4,Rorippa sphaerocarpa,Dicot,,,,,,NULL
ROSPS,Rosa spithamea var. sonomensis,Dicot,,,,,,NULL
ROSPS2,Rosa spithamea var. spithamea,Dicot,,,,,,NULL
ROST,Rosa stellata,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rost_001_shp.jpg
ROSTA,Rosa stellata ssp. abyssa,Dicot,,,,,,NULL
ROSTE2,Rosa stellata ssp. mirifica var. erlansoniae,Dicot,,,,,,NULL
ROSTM,Rosa stellata ssp. mirifica,Dicot,,,,,,NULL
ROSTM2,Rosa stellata ssp. mirifica var. mirifica,Dicot,,,,,,NULL
ROSTR,Rostraria,Monocot,,,,,,NULL
ROSTS,Rosa stellata ssp. stellata,Dicot,,,,,,NULL
ROSU2,Rorippa subumbellata,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rosu2_001_shp.jpg
ROSY,Rorippa sylvestris,Dicot,Yellow,Green,Medium,Brown,Erect,http://plants.usda.gov/gallery/standard/rosy_001_shp.jpg
ROTAL,Rotala,Dicot,,,,,,NULL
ROTE,Rorippa tenerrima,Dicot,,,,,,NULL
ROTE2,Rorippa teres,Dicot,,,,,,NULL
ROTH,Romanzoffia thompsonii,Dicot,,,,,,NULL
ROTO,Rosa tomentosa,Dicot,,,,,,NULL
ROTR,Romanzoffia tracyi,Dicot,,,,,,NULL
ROTR2,Romneya trichocalyx,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rotr2_001_shp.jpg
ROTTB,Rottboellia,Monocot,,,,,,NULL
ROUN,Romanzoffia unalaschcensis,Dicot,,,,,,NULL
ROUNG,Romanzoffia unalaschcensis var. glabriuscula,Dicot,,,,,,NULL
ROUNU,Romanzoffia unalaschcensis var. unalaschcensis,Dicot,,,,,,NULL
ROUSS,Rousselia,Dicot,,,,,,NULL
ROVI,Robinia viscosa,Dicot,,,,,,NULL
ROVI2,Rosa virginiana,Dicot,Purple,Green,Medium,Red,Semi-Erect,NULL
ROVI80,Rosa villosa,Dicot,,,,,,http://plants.usda.gov/gallery/standard/rovi80_001_shp.jpg
ROVIH2,Robinia viscosa var. hartwegii,Dicot,,,,,,NULL
ROVIL,Rosa virginiana var. lamprophylla,Dicot,,,,,,NULL
ROVIV,Robinia viscosa var. viscosa,Dicot,,,,,,NULL
